book,chapter,verse,entity,label
,26,11,thirteen,CARDINAL
,26,14,lot,PERSON
,26,14,Shelemiah,GPE
,26,14,Zechariah,PERSON
,26,14,lot,PERSON
,26,16,Shuppim,PERSON
,26,16,Hosah,PERSON
,26,16,lot,PERSON
,26,17,six,CARDINAL
,26,17,Levites,PRODUCT
,26,17,four a day,DATE
,26,17,four a day,DATE
,26,17,two,CARDINAL
,26,17,two,CARDINAL
,26,18,four,CARDINAL
,26,18,two,CARDINAL
,26,18,Parbar,ORG
,26,19,Kore,LOC
,26,19,Merari,ORG
,26,20,Levites,ORG
,26,20,Ahijah,PERSON
,26,21,Laadan,PERSON
,26,21,Gershonite,PRODUCT
,26,21,Laadan,PERSON
,26,21,Gershonite,NORP
,26,21,Jehieli,GPE
,26,22,Jehieli,GPE
,26,22,Zetham,GPE
,26,22,Joel,PERSON
,26,23,Amramites,ORG
,26,23,Izharites,ORG
,26,23,Hebronites,ORG
,26,23,Uzzielites,LOC
,26,24,Shebuel,PERSON
,26,24,Gershom,ORG
,26,24,Moses,PERSON
,26,25,Eliezer,PERSON
,26,25,Rehabiah,PERSON
,26,25,Jeshaiah,PERSON
,26,25,Joram,PERSON
,26,25,Zichri,PERSON
,26,25,Shelomith,PERSON
,26,26,Shelomith,ORG
,26,26,David,PERSON
,26,26,over thousands and hundreds,CARDINAL
,26,28,Samuel,PERSON
,26,28,Saul,PERSON
,26,28,Kish,GPE
,26,28,Abner,PERSON
,26,28,Ner,PERSON
,26,28,Joab,PERSON
,26,28,Zeruiah,PERSON
,26,28,Shelomith,ORG
,26,29,Izharites,ORG
,26,29,Chenaniah,PERSON
,26,29,Israel,GPE
,26,30,"the Hebronites, Hashabiah",ORG
,26,30,a thousand and seven hundred,CARDINAL
,26,30,Israel,GPE
,26,30,on,PERSON
,26,30,Jordan,GPE
,26,31,Hebronites,ORG
,26,31,the fortieth year,DATE
,26,31,David,PERSON
,26,31,Jazer,PERSON
,26,31,Gilead,ORG
,26,32,two thousand and,CARDINAL
,26,32,seven hundred,CARDINAL
,26,32,David,PERSON
,26,32,Reubenites,GPE
,26,32,Gadites,LOC
,26,32,half,CARDINAL
,26,32,Manasseh,GPE
,27,1,Israel,GPE
,27,1,thousands and hundreds,CARDINAL
,27,1,month,DATE
,27,1,month,DATE
,27,1,all the months of the year,DATE
,27,1,twenty and four thousand,CARDINAL
,27,2,first,ORDINAL
,27,2,the first month,DATE
,27,2,Jashobeam,ORG
,27,2,Zabdiel,PERSON
,27,2,twenty and four thousand,CARDINAL
,27,3,Perez,PERSON
,27,3,the first month,DATE
,27,4,the second month,DATE
,27,4,Dodai,ORG
,27,4,Ahohite,ORG
,27,4,Mikloth,PERSON
,27,4,twenty and four thousand,CARDINAL
,27,5,third,ORDINAL
,27,5,the third month,DATE
,27,5,Benaiah,PERSON
,27,5,Jehoiada,ORG
,27,5,twenty and four thousand,CARDINAL
,27,6,Benaiah,PERSON
,27,6,thirty,CARDINAL
,27,6,thirty,CARDINAL
,27,6,Ammizabad,PERSON
,27,7,fourth,ORDINAL
,27,7,the fourth month,DATE
,27,7,Asahel,PERSON
,27,7,"Joab, and",ORG
,27,7,Zebadiah,ORG
,27,7,twenty and four thousand,CARDINAL
,27,8,fifth,ORDINAL
,27,8,the fifth month,DATE
,27,8,Shamhuth,ORG
,27,8,twenty and four thousand,CARDINAL
,27,9,sixth,ORDINAL
,27,9,the sixth month,DATE
,27,9,Ira,PERSON
,27,9,Ikkesh the Tekoite:,ORG
,27,9,twenty and four thousand,CARDINAL
,27,10,seventh,ORDINAL
,27,10,the seventh month,DATE
,27,10,Helez,PERSON
,27,10,Ephraim,PERSON
,27,10,twenty and four thousand,CARDINAL
,27,11,eighth,ORDINAL
,27,11,the eighth month,DATE
,27,11,Sibbecai,GPE
,27,11,Hushathite,NORP
,27,11,twenty and four thousand,CARDINAL
,27,12,ninth,ORDINAL
,27,12,the ninth month,DATE
,27,12,Abiezer,PERSON
,27,12,Anetothite,ORG
,27,12,Benjamites,FAC
,27,12,twenty and four thousand,CARDINAL
,27,13,tenth,ORDINAL
,27,13,the tenth month,DATE
,27,13,Maharai,PERSON
,27,13,Netophathite,ORG
,27,13,twenty and four thousand,CARDINAL
,27,14,eleventh,ORDINAL
,27,14,the eleventh month,DATE
,27,14,Benaiah,PERSON
,27,14,Ephraim,PERSON
,27,14,twenty and four thousand,CARDINAL
,27,15,twelfth,ORDINAL
,27,15,the twelfth month,DATE
,27,15,Heldai the Netophathite,WORK_OF_ART
,27,15,Othniel,PERSON
,27,15,twenty and four thousand,CARDINAL
,27,16,Israel,GPE
,27,16,Reubenites,PERSON
,27,16,Eliezer,PERSON
,27,16,Zichri,PERSON
,27,16,Shephatiah,PERSON
,27,16,Maachah,PERSON
,27,17,Levites,ORG
,27,17,Hashabiah,ORG
,27,17,Kemuel,PERSON
,27,17,Aaronites,ORG
,27,17,Zadok,PERSON
,27,18,Judah,PERSON
,27,18,Elihu,PERSON
,27,18,one,CARDINAL
,27,18,David,PERSON
,27,18,Issachar,PERSON
,27,18,Omri,PERSON
,27,18,Michael,PERSON
,27,19,Zebulun,ORG
,27,19,Ishmaiah,ORG
,27,19,Obadiah,PERSON
,27,19,"Naphtali, Jerimoth",PERSON
,27,19,Azriel,PERSON
,27,20,Ephraim,PERSON
,27,20,Hoshea,PERSON
,27,20,Azaziah,PERSON
,27,20,half,CARDINAL
,27,20,Manasseh,GPE
,27,20,Joel,PERSON
,27,20,Pedaiah,PERSON
,27,21,half,CARDINAL
,27,21,Manasseh,NORP
,27,21,Gilead,GPE
,27,21,Iddo,ORG
,27,21,Zechariah,PERSON
,27,21,Benjamin,PERSON
,27,21,Jaasiel,PERSON
,27,21,Abner,PERSON
,27,22,"Dan, Azareel the son",PERSON
,27,22,Jeroham,PERSON
,27,22,Israel,GPE
,27,23,David,PERSON
,27,23,twenty years old,DATE
,27,23,Israel,GPE
,27,24,Joab,PERSON
,27,24,Zeruiah,PERSON
,27,24,Israel,GPE
,27,24,put,PERSON
,27,24,David,PERSON
,27,25,Azmaveth,GPE
,27,25,Adiel,PERSON
,27,25,Jehonathan,LOC
,27,25,Uzziah,PERSON
,27,26,Ezri,PERSON
,27,26,Chelub,PERSON
,27,27,Shimei,GPE
,27,27,Ramathite,PERSON
,27,27,Zabdi,PERSON
,27,28,Baalhanan,GPE
,27,28,Joash,PERSON
,27,29,fed,ORG
,27,29,Sharon,ORG
,27,29,Shitrai,ORG
,27,29,Sharonite,NORP
,27,29,Shaphat,PERSON
,27,29,Adlai,PERSON
,27,30,Obil,LOC
,27,30,Ishmaelite,NORP
,27,30,Jehdeiah,PERSON
,27,31,Jaziz the Hagerite,PERSON
,27,31,David,PERSON
,27,32,Jonathan David's,PERSON
,27,32,Jehiel,PERSON
,27,32,Hachmoni,PERSON
,27,33,Ahithophel,ORG
,27,33,Hushai the Archite,ORG
,27,34,Ahithophel,GPE
,27,34,Jehoiada,ORG
,27,34,Benaiah,PERSON
,27,34,Abiathar,PERSON
,27,34,Joab,ORG
,28,1,David,PERSON
,28,1,Israel,GPE
,28,1,thousands,CARDINAL
,28,1,hundreds,CARDINAL
,28,1,Jerusalem,GPE
,28,2,David,PERSON
,28,2,ark,PERSON
,28,4,Israel,GPE
,28,4,Israel,GPE
,28,4,Judah,PERSON
,28,4,Judah,GPE
,28,4,Israel,GPE
,28,5,Solomon,PERSON
,28,5,Israel,GPE
,28,6,Solomon,PERSON
,28,7,this day,DATE
,28,8,Israel,GPE
,28,9,Solomon,PERSON
,28,11,David,PERSON
,28,11,Solomon,PERSON
,28,13,Levites,ORG
,28,18,ark,PERSON
,28,19,David,PERSON
,28,20,David,PERSON
,28,20,Solomon,PERSON
,28,21,Levites,ORG
,29,1,David,PERSON
,29,1,Solomon,PERSON
,29,4,three thousand,CARDINAL
,29,4,Ophir,GPE
,29,4,seven thousand,CARDINAL
,29,5,this day,DATE
,29,6,Israel,GPE
,29,6,thousands,CARDINAL
,29,6,hundreds,CARDINAL
,29,7,five thousand,CARDINAL
,29,7,ten thousand drams,QUANTITY
,29,7,ten thousand,CARDINAL
,29,7,eighteen thousand,CARDINAL
,29,7,one hundred thousand,CARDINAL
,29,8,Jehiel,PERSON
,29,8,Gershonite,PRODUCT
,29,9,David,PERSON
,29,10,David,PERSON
,29,10,David,PERSON
,29,10,Blessed,PERSON
,29,10,Israel,GPE
,29,14,so,PERSON
,29,15,our days,DATE
,29,15,on,PERSON
,29,18,Abraham,PERSON
,29,18,Isaac,PERSON
,29,18,Israel,GPE
,29,19,Solomon,PERSON
,29,20,David,PERSON
,29,21,on,PERSON
,29,21,a thousand,CARDINAL
,29,21,a thousand,CARDINAL
,29,21,a thousand,CARDINAL
,29,21,Israel,GPE
,29,22,on,PERSON
,29,22,that day,DATE
,29,22,Solomon,PERSON
,29,22,David,PERSON
,29,22,second,ORDINAL
,29,22,Zadok,PERSON
,29,23,Solomon,PERSON
,29,23,on,PERSON
,29,23,David,PERSON
,29,23,Israel,GPE
,29,24,David,PERSON
,29,24,Solomon,PERSON
,29,25,Solomon,PERSON
,29,25,Israel,GPE
,29,25,on,PERSON
,29,25,Israel,GPE
,29,26,David,PERSON
,29,26,Jesse,PERSON
,29,26,Israel,GPE
,29,27,Israel,GPE
,29,27,forty years,DATE
,29,27,seven years,DATE
,29,27,Hebron,GPE
,29,27,thirty and three years,DATE
,29,27,Jerusalem,GPE
,29,28,Solomon,PERSON
,29,29,David,PERSON
,29,29,first,ORDINAL
,29,29,Samuel,PERSON
,29,29,Nathan the prophet,PERSON
,29,29,Gad,PERSON
,29,30,Israel,GPE
,1,1,Solomon,PERSON
,1,1,David,PERSON
,1,2,Solomon,PERSON
,1,2,Israel,GPE
,1,2,thousands,CARDINAL
,1,2,hundreds,CARDINAL
,1,2,Israel,GPE
,1,3,So,PERSON
,1,3,Solomon,PERSON
,1,3,Gibeon,PERSON
,1,3,Moses,PERSON
,1,4,ark,PERSON
,1,4,David,PERSON
,1,4,Kirjathjearim,PERSON
,1,4,David,PERSON
,1,4,Jerusalem,GPE
,1,5,Bezaleel,PERSON
,1,5,Uri,PERSON
,1,5,Hur,PERSON
,1,5,put,PERSON
,1,5,Solomon,PERSON
,1,6,Solomon,PERSON
,1,6,a thousand,CARDINAL
,1,7,that night,TIME
,1,7,Solomon,PERSON
,1,8,Solomon,PERSON
,1,8,David,PERSON
,1,9,David,PERSON
,1,10,so,PERSON
,1,11,Solomon,PERSON
,1,13,Solomon,PERSON
,1,13,Gibeon,GPE
,1,13,Jerusalem,GPE
,1,13,Israel,GPE
,1,14,Solomon,PERSON
,1,14,a thousand and four hundred,CARDINAL
,1,14,twelve thousand,CARDINAL
,1,14,Jerusalem,GPE
,1,15,Jerusalem,GPE
,1,16,Solomon,PERSON
,1,16,Egypt,GPE
,1,17,Egypt,GPE
,1,17,six hundred shekels,QUANTITY
,1,17,an hundred and fifty,CARDINAL
,1,17,so,PERSON
,1,17,Hittites,NORP
,1,17,Syria,GPE
,2,1,Solomon,PERSON
,2,2,Solomon,PERSON
,2,2,threescore and ten thousand,CARDINAL
,2,2,fourscore thousand,CARDINAL
,2,2,three thousand and six hundred,CARDINAL
,2,3,Solomon,PERSON
,2,3,Huram,ORG
,2,3,Tyre,PERSON
,2,3,David,PERSON
,2,3,so,PERSON
,2,4,evening,TIME
,2,4,on,PERSON
,2,4,on,PERSON
,2,4,on,PERSON
,2,4,Israel,GPE
,2,7,Judah,GPE
,2,7,Jerusalem,GPE
,2,7,David,PERSON
,2,8,Lebanon,GPE
,2,8,Lebanon,GPE
,2,10,twenty thousand,CARDINAL
,2,10,twenty thousand,CARDINAL
,2,10,twenty thousand,CARDINAL
,2,10,twenty thousand,CARDINAL
,2,11,Huram,EVENT
,2,11,Tyre,PERSON
,2,11,Solomon,PERSON
,2,12,Huram,ORG
,2,12,Blessed,PERSON
,2,12,Israel,GPE
,2,12,David,PERSON
,2,13,Huram,ORG
,2,14,Dan,PERSON
,2,14,Tyre,ORG
,2,14,put,PERSON
,2,14,David,PERSON
,2,16,Lebanon,GPE
,2,16,Joppa,GPE
,2,16,Jerusalem,GPE
,2,17,Solomon,PERSON
,2,17,Israel,GPE
,2,17,David,PERSON
,2,17,an hundred and fifty thousand and three thousand and six hundred,CARDINAL
,2,18,threescore and ten thousand,CARDINAL
,2,18,fourscore thousand,CARDINAL
,2,18,three thousand and six hundred,CARDINAL
,3,1,Solomon,PERSON
,3,1,Jerusalem,GPE
,3,1,Moriah,GPE
,3,1,David,PERSON
,3,1,David,PERSON
,3,1,Ornan the Jebusite,LOC
,3,2,the second day of the second month,DATE
,3,2,the fourth year,DATE
,3,3,Solomon,PERSON
,3,3,cubits,CARDINAL
,3,3,first,ORDINAL
,3,3,threescore cubits,DATE
,3,3,twenty cubits,QUANTITY
,3,4,twenty cubits,CARDINAL
,3,4,an hundred and twenty,CARDINAL
,3,5,fir tree,ORG
,3,7,on,PERSON
,3,8,twenty cubits,CARDINAL
,3,8,twenty cubits,QUANTITY
,3,8,six hundred,CARDINAL
,3,9,fifty shekels,MONEY
,3,10,two,CARDINAL
,3,11,twenty cubits,QUANTITY
,3,11,one,CARDINAL
,3,11,cherub,GPE
,3,11,five cubits,QUANTITY
,3,11,five cubits,QUANTITY
,3,12,one,CARDINAL
,3,12,five cubits,QUANTITY
,3,12,five cubits,QUANTITY
,3,13,twenty cubits,CARDINAL
,3,13,on,PERSON
,3,15,two,CARDINAL
,3,15,thirty and,CARDINAL
,3,15,on,PERSON
,3,15,five cubits,QUANTITY
,3,16,put,PERSON
,3,16,on,PERSON
,3,16,hundred,CARDINAL
,3,16,put,PERSON
,3,16,on,PERSON
,3,17,on,PERSON
,3,17,on,PERSON
,3,17,on,PERSON
,3,17,Jachin,PERSON
,3,17,on,PERSON
,3,17,Boaz,PERSON
,4,1,twenty cubits,QUANTITY
,4,1,twenty cubits,QUANTITY
,4,1,ten cubits,QUANTITY
,4,2,ten cubits,QUANTITY
,4,2,five cubits,QUANTITY
,4,2,thirty cubits,QUANTITY
,4,3,ten,CARDINAL
,4,3,Two,CARDINAL
,4,4,twelve,CARDINAL
,4,4,three,CARDINAL
,4,4,three,CARDINAL
,4,4,three,CARDINAL
,4,4,three,CARDINAL
,4,5,three thousand,CARDINAL
,4,6,ten,CARDINAL
,4,6,put,PERSON
,4,6,five,CARDINAL
,4,6,on,PERSON
,4,6,five,CARDINAL
,4,6,on,PERSON
,4,7,ten,CARDINAL
,4,7,five,CARDINAL
,4,7,on,PERSON
,4,7,five,CARDINAL
,4,7,on,PERSON
,4,8,ten,CARDINAL
,4,8,five,CARDINAL
,4,8,on,PERSON
,4,8,five,CARDINAL
,4,8,on,PERSON
,4,10,on,PERSON
,4,11,Huram,ORG
,4,11,Huram,ORG
,4,11,Solomon,PERSON
,4,12,two,CARDINAL
,4,12,on,PERSON
,4,12,two,CARDINAL
,4,12,two,CARDINAL
,4,12,two,CARDINAL
,4,12,on,PERSON
,4,13,four hundred,CARDINAL
,4,13,on,PERSON
,4,13,two,CARDINAL
,4,13,two,CARDINAL
,4,13,on,PERSON
,4,13,two,CARDINAL
,4,15,One,CARDINAL
,4,15,twelve,CARDINAL
,4,16,Huram,ORG
,4,16,Solomon,PERSON
,4,17,Jordan,GPE
,4,17,Succoth,GPE
,4,17,Zeredathah,ORG
,4,18,Solomon,PERSON
,4,19,Solomon,PERSON
,5,1,Solomon,PERSON
,5,1,Solomon,PERSON
,5,1,David,PERSON
,5,1,put,PERSON
,5,2,Solomon,PERSON
,5,2,Israel,GPE
,5,2,Israel,GPE
,5,2,Jerusalem,GPE
,5,2,ark,PERSON
,5,2,David,GPE
,5,2,Zion,GPE
,5,3,Israel,GPE
,5,3,the seventh month,DATE
,5,4,Israel,GPE
,5,4,Levites,ORG
,5,4,ark,GPE
,5,5,ark,PERSON
,5,5,Levites,ORG
,5,6,Solomon,PERSON
,5,6,Israel,GPE
,5,6,ark,PERSON
,5,7,ark,PERSON
,5,8,ark,PERSON
,5,8,ark,PERSON
,5,9,ark,PERSON
,5,9,ark,PERSON
,5,9,this day,DATE
,5,10,ark,GPE
,5,10,two,CARDINAL
,5,10,Moses,PERSON
,5,10,put,PERSON
,5,10,Horeb,ORG
,5,10,Israel,GPE
,5,10,Egypt,GPE
,5,12,Levites,ORG
,5,12,Asaph,GPE
,5,12,Heman,PERSON
,5,12,Jeduthun,GPE
,5,12,an hundred and twenty,CARDINAL
,5,14,So,PERSON
,6,1,Solomon,PERSON
,6,3,Israel,GPE
,6,3,Israel,GPE
,6,4,Blessed,PERSON
,6,4,Israel,GPE
,6,4,David,PERSON
,6,5,the day,DATE
,6,5,Egypt,GPE
,6,5,Israel,GPE
,6,5,Israel,GPE
,6,6,Jerusalem,GPE
,6,6,David,PERSON
,6,6,Israel,GPE
,6,7,David,PERSON
,6,7,Israel,GPE
,6,8,David,PERSON
,6,8,Forasmuch,PERSON
,6,10,David,PERSON
,6,10,on,PERSON
,6,10,Israel,GPE
,6,10,Israel,GPE
,6,11,put,PERSON
,6,11,ark,PERSON
,6,11,Israel,GPE
,6,12,Israel,GPE
,6,13,Solomon,PERSON
,6,13,five cubits,QUANTITY
,6,13,five cubits,QUANTITY
,6,13,three cubits,QUANTITY
,6,13,Israel,GPE
,6,14,Israel,GPE
,6,15,David,PERSON
,6,15,this day,DATE
,6,16,Israel,GPE
,6,16,David,PERSON
,6,16,Israel,GPE
,6,16,so,PERSON
,6,17,Israel,GPE
,6,17,David,PERSON
,6,18,on,PERSON
,6,20,put,PERSON
,6,21,Israel,GPE
,6,24,Israel,GPE
,6,24,put,PERSON
,6,25,Israel,GPE
,6,27,Israel,GPE
,6,29,Israel,GPE
,6,31,so,PERSON
,6,32,Israel,GPE
,6,33,Israel,GPE
,6,41,ark,PERSON
,6,42,David,PERSON
,7,1,Solomon,PERSON
,7,3,Israel,GPE
,7,5,Solomon,PERSON
,7,5,twenty and two thousand,CARDINAL
,7,5,an hundred and twenty thousand,CARDINAL
,7,5,so,PERSON
,7,6,on,PERSON
,7,6,Levites,ORG
,7,6,David,PERSON
,7,6,David,PERSON
,7,6,Israel,GPE
,7,7,Solomon,PERSON
,7,7,Solomon,PERSON
,7,8,Solomon,PERSON
,7,8,seven days,DATE
,7,8,Israel,GPE
,7,8,Hamath,NORP
,7,8,Egypt,GPE
,7,9,the eighth day,DATE
,7,9,seven days,DATE
,7,9,seven days,DATE
,7,10,on,PERSON
,7,10,the three and twentieth day,DATE
,7,10,David,PERSON
,7,10,Solomon,PERSON
,7,10,Israel,GPE
,7,11,Solomon,PERSON
,7,11,Solomon,PERSON
,7,12,Solomon,PERSON
,7,12,night,TIME
,7,17,David,PERSON
,7,18,David,PERSON
,7,18,Israel,GPE
,7,21,so,PERSON
,7,22,Egypt,GPE
,7,22,on,PERSON
,8,1,the end of twenty years,DATE
,8,1,Solomon,PERSON
,8,2,Huram,ORG
,8,2,Solomon,GPE
,8,2,Solomon,PERSON
,8,2,Israel,GPE
,8,3,Solomon,PERSON
,8,3,Hamathzobah,PERSON
,8,4,Tadmor,ORG
,8,4,Hamath,NORP
,8,5,Bethhoron,ORG
,8,5,Bethhoron,ORG
,8,6,Baalath,PERSON
,8,6,Solomon,PERSON
,8,6,Solomon,PERSON
,8,6,Jerusalem,GPE
,8,6,Lebanon,GPE
,8,7,Hittites,NORP
,8,7,Amorites,ORG
,8,7,Perizzites,FAC
,8,7,Hivites,LOC
,8,7,Jebusites,LOC
,8,7,Israel,GPE
,8,8,Israel,GPE
,8,8,Solomon,PERSON
,8,8,this day,DATE
,8,9,Israel,GPE
,8,9,Solomon,PERSON
,8,10,Solomon,PERSON
,8,10,two hundred and fifty,CARDINAL
,8,11,Solomon,PERSON
,8,11,daughter,PERSON
,8,11,Pharaoh,PERSON
,8,11,David,PERSON
,8,11,David,PERSON
,8,11,Israel,GPE
,8,11,ark,PERSON
,8,12,Solomon,PERSON
,8,12,on,PERSON
,8,13,every day,DATE
,8,13,Moses,PERSON
,8,13,on,PERSON
,8,13,on,PERSON
,8,13,on,PERSON
,8,13,three,CARDINAL
,8,13,the year,DATE
,8,13,the feast of weeks,DATE
,8,14,David,PERSON
,8,14,Levites,ORG
,8,14,so,PERSON
,8,14,David,PERSON
,8,15,Levites,ORG
,8,16,Solomon,PERSON
,8,16,the day,DATE
,8,16,So,PERSON
,8,17,Solomon,PERSON
,8,17,Eziongeber,PRODUCT
,8,17,Eloth,ORG
,8,17,Edom,GPE
,8,18,Huram,ORG
,8,18,Solomon,GPE
,8,18,Ophir,GPE
,8,18,four hundred and fifty,CARDINAL
,8,18,Solomon,PERSON
,9,1,Sheba,PERSON
,9,1,Solomon,PERSON
,9,1,Solomon,PERSON
,9,1,Jerusalem,GPE
,9,1,Solomon,PERSON
,9,2,Solomon,PERSON
,9,2,Solomon,PERSON
,9,3,Sheba,PERSON
,9,3,Solomon,PERSON
,9,6,one half,CARDINAL
,9,8,on,PERSON
,9,8,Israel,GPE
,9,9,an hundred and twenty,CARDINAL
,9,9,Sheba,PERSON
,9,9,Solomon,PERSON
,9,10,Huram,ORG
,9,10,Solomon,PERSON
,9,10,Ophir,GPE
,9,11,algum,LOC
,9,11,Judah,GPE
,9,12,Solomon,PERSON
,9,12,Sheba,PERSON
,9,12,So,PERSON
,9,13,Solomon,PERSON
,9,13,one year,DATE
,9,13,six hundred and threescore and six,CARDINAL
,9,14,Arabia,GPE
,9,14,Solomon,PERSON
,9,15,Solomon,PERSON
,9,15,two hundred,CARDINAL
,9,15,six hundred shekels,QUANTITY
,9,15,one,CARDINAL
,9,16,three hundred,CARDINAL
,9,16,three hundred shekels,QUANTITY
,9,16,one,CARDINAL
,9,16,put,PERSON
,9,16,Lebanon,GPE
,9,18,six,CARDINAL
,9,18,on,PERSON
,9,18,two,CARDINAL
,9,19,twelve,CARDINAL
,9,19,on,PERSON
,9,19,on,PERSON
,9,19,six,CARDINAL
,9,20,Solomon,PERSON
,9,20,Lebanon,GPE
,9,20,the days,DATE
,9,20,Solomon,PERSON
,9,21,Tarshish,PERSON
,9,21,every three years,DATE
,9,21,Tarshish,PERSON
,9,22,Solomon,PERSON
,9,23,Solomon,PERSON
,9,23,put,PERSON
,9,24,year,DATE
,9,25,Solomon,PERSON
,9,25,four thousand,CARDINAL
,9,25,twelve thousand,CARDINAL
,9,25,Jerusalem,GPE
,9,26,Philistines,NORP
,9,26,Egypt,GPE
,9,27,Jerusalem,GPE
,9,28,Solomon,PERSON
,9,28,Egypt,GPE
,9,29,Solomon,PERSON
,9,29,first,ORDINAL
,9,29,Nathan the prophet,PERSON
,9,29,Ahijah,PERSON
,9,29,Iddo,GPE
,9,29,Jeroboam,PERSON
,9,29,Nebat,PERSON
,9,30,Solomon,PERSON
,9,30,Jerusalem,GPE
,9,30,Israel,GPE
,9,30,forty years,DATE
,9,31,Solomon,PERSON
,9,31,David,PERSON
,9,31,Rehoboam,PERSON
,10,1,Rehoboam,PERSON
,10,1,Shechem,ORG
,10,1,Shechem,ORG
,10,1,Israel,GPE
,10,2,Jeroboam,PERSON
,10,2,Nebat,PERSON
,10,2,Egypt,GPE
,10,2,Solomon,PERSON
,10,2,Jeroboam,PERSON
,10,2,Egypt,GPE
,10,3,So,PERSON
,10,3,Jeroboam,PERSON
,10,3,Israel,GPE
,10,3,Rehoboam,PERSON
,10,4,put,PERSON
,10,5,three days,DATE
,10,6,Rehoboam,PERSON
,10,6,Solomon,PERSON
,10,9,put,PERSON
,10,11,put,PERSON
,10,11,put,PERSON
,10,12,So,PERSON
,10,12,Jeroboam,PERSON
,10,12,Rehoboam,PERSON
,10,12,on,PERSON
,10,12,the third day,DATE
,10,12,on,PERSON
,10,12,the third day,DATE
,10,13,Rehoboam,PERSON
,10,15,So,PERSON
,10,15,Ahijah,PERSON
,10,15,Jeroboam,PERSON
,10,15,Nebat,PERSON
,10,16,Israel,GPE
,10,16,David,PERSON
,10,16,Jesse,PERSON
,10,16,David,PERSON
,10,16,So,PERSON
,10,16,Israel,GPE
,10,17,Israel,GPE
,10,17,Judah,GPE
,10,17,Rehoboam,PERSON
,10,18,Rehoboam,PERSON
,10,18,Hadoram,PERSON
,10,18,Israel,GPE
,10,18,Rehoboam,PERSON
,10,18,Jerusalem,GPE
,10,19,Israel,GPE
,10,19,David,PERSON
,10,19,this day,DATE
,11,1,Rehoboam,PERSON
,11,1,Jerusalem,GPE
,11,1,Judah,PERSON
,11,1,Benjamin,PERSON
,11,1,an hundred and fourscore thousand,CARDINAL
,11,1,Israel,GPE
,11,1,Rehoboam,PERSON
,11,2,Shemaiah,GPE
,11,3,Rehoboam,PERSON
,11,3,Solomon,PERSON
,11,3,Judah,PERSON
,11,3,Israel,GPE
,11,3,Judah,GPE
,11,3,Benjamin,PERSON
,11,4,Ye,PERSON
,11,4,Jeroboam,PERSON
,11,5,Rehoboam,PERSON
,11,5,Jerusalem,GPE
,11,5,Judah,GPE
,11,6,Bethlehem,ORG
,11,6,Etam,PERSON
,11,6,Tekoa,ORG
,11,7,Bethzur,PRODUCT
,11,7,Shoco,ORG
,11,7,Adullam,PERSON
,11,8,Gath,PERSON
,11,8,Mareshah,PERSON
,11,8,Ziph,PERSON
,11,9,Adoraim,PERSON
,11,9,Lachish,PERSON
,11,9,Azekah,PERSON
,11,10,Zorah,PERSON
,11,10,Aijalon,PERSON
,11,10,Hebron,GPE
,11,10,Judah,GPE
,11,10,Benjamin,PERSON
,11,11,put,PERSON
,11,12,put,PERSON
,11,12,Judah,PERSON
,11,12,Benjamin,PERSON
,11,12,on,PERSON
,11,13,Levites,ORG
,11,13,Israel,GPE
,11,14,Levites,ORG
,11,14,Judah,GPE
,11,14,Jerusalem,GPE
,11,14,Jeroboam,PERSON
,11,16,Israel,GPE
,11,16,Israel,GPE
,11,16,Jerusalem,GPE
,11,17,So,PERSON
,11,17,Judah,GPE
,11,17,Rehoboam,PERSON
,11,17,Solomon,PERSON
,11,17,three years,DATE
,11,17,three years,DATE
,11,17,David,PERSON
,11,17,Solomon,PERSON
,11,18,Rehoboam,PERSON
,11,18,Mahalath,PERSON
,11,18,daughter,PERSON
,11,18,Jerimoth,PERSON
,11,18,David,PERSON
,11,18,Abihail,PERSON
,11,18,daughter,PERSON
,11,18,Eliab,PERSON
,11,18,Jesse,PERSON
,11,19,Jeush,PERSON
,11,19,Shamariah,ORG
,11,19,Zaham,PERSON
,11,20,Maachah,PERSON
,11,20,daughter,PERSON
,11,20,Absalom,PERSON
,11,20,Abijah,PERSON
,11,20,Attai,GPE
,11,20,Ziza,PERSON
,11,20,Shelomith,PRODUCT
,11,21,Rehoboam,PERSON
,11,21,Maachah,LOC
,11,21,daughter,PERSON
,11,21,Absalom,PERSON
,11,21,eighteen,CARDINAL
,11,21,threescore,CARDINAL
,11,21,begat twenty and eight,CARDINAL
,11,21,threescore,CARDINAL
,11,22,Rehoboam,PERSON
,11,22,Abijah,PERSON
,11,22,Maachah,PERSON
,11,23,Judah,GPE
,11,23,Benjamin,PERSON
,12,1,Rehoboam,PERSON
,12,1,Israel,GPE
,12,2,the fifth year,DATE
,12,2,Rehoboam Shishak,PERSON
,12,2,Egypt,GPE
,12,2,Jerusalem,GPE
,12,3,twelve hundred,CARDINAL
,12,3,threescore thousand,CARDINAL
,12,3,Egypt,GPE
,12,3,Lubims,PERSON
,12,3,Sukkiims,ORG
,12,3,Ethiopians,NORP
,12,4,Judah,PERSON
,12,4,Jerusalem,GPE
,12,5,Shemaiah,PERSON
,12,5,Rehoboam,PERSON
,12,5,Judah,PERSON
,12,5,Jerusalem,GPE
,12,5,Shishak,PRODUCT
,12,5,Ye,PERSON
,12,5,Shishak,PRODUCT
,12,6,Whereupon,ORG
,12,6,Israel,GPE
